GeneNames,value1,value2,log2.Fold_change.,log2.Fold_change..normalized,p.value,q.value.Benjamini.et.al..1995.,q.value.Storey.et.al..2003.,Signature.p.value...0.001.,control.1.G,control.1.G.1,control.2.G,control.2.G.1,control.3.G,control.3.G.1,change
Slc25a37,3,19102,-12.63647358,-12.69380216,0,0,0,TRUE,2,40,2,19055,2,10,Down
Slc25a39,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Slc25a44,3,60,-4.321928095,-4.379256674,5.55E-16,5.59E-15,5.58E-15,TRUE,2,59,2,2,2,2,Down
Slc26a3,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,16,2,10,2,2,Down
Slc26a8,3,138,-5.523561956,-5.580890535,0,0,0,TRUE,2,29,2,2,2,110,Down
Slc27a1,3,795,-8.049848549,-8.107177128,0,0,0,TRUE,2,613,2,183,2,2,Down
Slc28a3,209,1468,-2.812277121,-2.8696057,0,0,0,TRUE,2,1467,34,2,176,2,Down
Slc2a12,3,128,-5.415037499,-5.472366078,0,0,0,TRUE,2,109,2,2,2,20,Down
Slc2a2,3,232,-6.273018494,-6.330347073,0,0,0,TRUE,2,216,2,17,2,2,Down
Slc30a10,3,46,-3.938599455,-3.995928034,6.80E-12,6.02E-11,6.01E-11,TRUE,2,27,2,2,2,20,Down
Slc30a5,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,28,2,2,2,2,Down
Slc30a7,15,753,-5.649615459,-5.706944038,0,0,0,TRUE,9,322,7,432,2,2,Down
Slc35e2,3,533,-7.473029222,-7.530357801,0,0,0,TRUE,2,532,2,2,2,2,Down
Slc35f1,3,39,-3.700439718,-3.757768297,6.87E-10,5.66E-09,5.65E-09,TRUE,2,38,2,2,2,2,Down
Slc36a1,3,347,-6.853829352,-6.911157931,0,0,0,TRUE,2,5,2,2,2,343,Down
Slc36a3os,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Slc36a4,49,1388,-4.824082008,-4.881410587,0,0,0,TRUE,2,1278,2,111,48,2,Down
Slc37a1,3,403,-7.069673528,-7.127002107,0,0,0,TRUE,2,4,2,400,2,2,Down
Slc37a3,10,59,-2.560714954,-2.618043533,1.94E-10,1.63E-09,1.63E-09,TRUE,9,12,2,2,2,48,Down
Slc39a10,33,605,-4.196397213,-4.253725792,0,0,0,TRUE,2,604,32,2,2,2,Down
Slc39a11,8,73,-3.189824559,-3.247153138,2.44E-15,2.41E-14,2.41E-14,TRUE,2,19,2,2,7,55,Down
Slc39a9,110,1298,-3.560714954,-3.618043533,0,0,0,TRUE,66,270,45,1029,2,2,Down
Slc3a2,150,8001,-5.73714592,-5.794474499,0,0,0,TRUE,141,190,2,7812,10,2,Down
Slc43a2,29,117,-2.012383724,-2.069712303,7.77E-15,7.55E-14,7.55E-14,TRUE,2,116,14,2,16,2,Down
Slc44a3,81,429,-2.404983835,-2.462312414,0,0,0,TRUE,71,29,2,2,11,401,Down
Slc4a8,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,25,2,2,2,2,Down
Slc52a2,3,86,-4.841302254,-4.898630833,0,0,0,TRUE,2,85,2,2,2,2,Down
Slc5a3,25,2981,-6.89772447,-6.955053049,0,0,0,TRUE,24,949,2,2,2,2033,Down
Slc6a15,9,75,-3.058893689,-3.116222268,3.66E-15,3.60E-14,3.60E-14,TRUE,2,74,8,2,2,2,Down
Slc6a20b,3,315,-6.714245518,-6.771574097,0,0,0,TRUE,2,20,2,2,2,296,Down
Slc6a4,72,472,-2.712718048,-2.770046627,0,0,0,TRUE,71,304,2,169,2,2,Down
Slc6a9,41,236,-2.525091045,-2.582419624,0,0,0,TRUE,34,218,8,19,2,2,Down
Slc7a5,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Slc8a3,3,49,-4.029747343,-4.087075922,9.25E-13,8.43E-12,8.41E-12,TRUE,2,48,2,2,2,2,Down
Slc9a3r2,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Slc9b2,3,55,-4.196397213,-4.253725792,1.68E-14,1.61E-13,1.61E-13,TRUE,2,54,2,2,2,2,Down
Slco1a6,31,619,-4.319599289,-4.376927868,0,0,0,TRUE,30,23,2,597,2,2,Down
Slco1c1,123,2404,-4.288706675,-4.346035254,0,0,0,TRUE,7,26,2,2379,117,2,Down
Slco2a1,3,89,-4.89077093,-4.948099509,0,0,0,TRUE,2,88,2,2,2,2,Down
Slf1,7,191,-4.770073906,-4.827402485,0,0,0,TRUE,6,190,2,2,2,2,Down
Slit2,659,15733,-4.577371518,-4.634700096,0,0,0,TRUE,481,305,2,15429,179,2,Down
Slk,3,123,-5.357552005,-5.414880584,0,0,0,TRUE,2,122,2,2,2,2,Down
Smad5,3,1571,-9.032504965,-9.089833544,0,0,0,TRUE,2,1570,2,2,2,2,Down
Smap1,3,370,-6.94641896,-7.003747539,0,0,0,TRUE,2,369,2,2,2,2,Down
Smarcad1,22,495,-4.491853096,-4.549181675,0,0,0,TRUE,11,470,2,2,12,26,Down
Smc3,3,74,-4.624490865,-4.681819444,0,0,0,TRUE,2,13,2,2,2,62,Down
Smc6,13,60,-2.206450877,-2.263779456,3.85E-09,3.09E-08,3.09E-08,TRUE,7,44,7,2,2,17,Down
Smchd1,54,1047,-4.277158225,-4.334486804,0,0,0,TRUE,45,386,4,660,8,4,Down
Smim1,3,36,-3.584962501,-3.64229108,4.87E-09,3.89E-08,3.88E-08,TRUE,2,35,2,2,2,2,Down
Smim10l1,151,2045,-3.759480389,-3.816808967,0,0,0,TRUE,22,289,130,1732,2,27,Down
Smim14,7,67,-3.258734268,-3.316062847,1.87E-14,1.79E-13,1.79E-13,TRUE,2,66,6,2,2,2,Down
Smim26,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,21,2,2,2,2,Down
Smndc1,72,912,-3.662965013,-3.720293592,0,0,0,TRUE,71,35,2,2,2,878,Down
Smok3b,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Smok4a,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Smyd3,21,100,-2.251538767,-2.308867346,1.39E-14,1.34E-13,1.34E-13,TRUE,20,99,2,2,2,2,Down
Snap29,7,36,-2.362570079,-2.419898658,2.02E-06,1.41E-05,1.41E-05,TRUE,6,35,2,2,2,2,Down
Snapc4,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,2,2,24,2,2,Down
Snhg10,3,74,-4.624490865,-4.681819444,0,0,0,TRUE,2,69,2,6,2,2,Down
Snhg4,3,27,-3.169925001,-3.22725358,1.58E-06,1.11E-05,1.10E-05,TRUE,2,26,2,2,2,2,Down
Snhg5,100,434,-2.117695043,-2.175023622,0,0,0,TRUE,80,80,21,2,2,355,Down
Snrnp70,3,311,-6.695808269,-6.753136848,0,0,0,TRUE,2,306,2,6,2,2,Down
Snrpa,11,67,-2.606657572,-2.663986151,7.38E-12,6.52E-11,6.52E-11,TRUE,10,66,2,2,2,2,Down
Snrpa1,3,46,-3.938599455,-3.995928034,6.80E-12,6.02E-11,6.01E-11,TRUE,2,45,2,2,2,2,Down
Snrpb2,3,49,-4.029747343,-4.087075922,9.25E-13,8.43E-12,8.41E-12,TRUE,2,44,2,2,2,6,Down
Snrpn,3,147,-5.614709844,-5.672038423,0,0,0,TRUE,2,146,2,2,2,2,Down
Snta1,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,2,2,2,2,25,Down
Sntb2,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Snx10,140,630,-2.169925001,-2.22725358,0,0,0,TRUE,35,629,13,2,95,2,Down
Snx13,4,268,-6.06608919,-6.123417769,0,0,0,TRUE,3,267,2,2,2,2,Down
Snx14,3,37,-3.624490865,-3.681819444,2.54E-09,2.05E-08,2.05E-08,TRUE,2,36,2,2,2,2,Down
Snx18,3,113,-5.235216462,-5.292545041,0,0,0,TRUE,2,96,2,18,2,2,Down
Snx29,3,47,-3.969626351,-4.02695493,3.50E-12,3.13E-11,3.13E-11,TRUE,2,18,2,30,2,2,Down
Snx3,3,75,-4.64385619,-4.701184769,0,0,0,TRUE,2,2,2,2,2,74,Down
Snx7,3,448,-7.222392421,-7.279721,0,0,0,TRUE,2,14,2,435,2,2,Down
Soat1,3,50,-4.058893689,-4.116222268,4.75E-13,4.38E-12,4.37E-12,TRUE,2,49,2,2,2,2,Down
Socs5,14,73,-2.382469637,-2.439798216,1.06E-11,9.32E-11,9.32E-11,TRUE,13,72,2,2,2,2,Down
Soga3,16,96,-2.584962501,-2.64229108,3.33E-16,3.38E-15,3.38E-15,TRUE,2,2,15,35,2,62,Down
Sorbs3,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,2,2,2,2,21,Down
Sorcs3,16,108,-2.754887502,-2.812216081,0,0,0,TRUE,2,107,15,2,2,2,Down
Sord,74,438,-2.565333694,-2.622662273,0,0,0,TRUE,25,415,24,2,28,24,Down
Sorl1,3,713,-7.892795766,-7.950124345,0,0,0,TRUE,2,683,2,2,2,31,Down
Sos1,3,253,-6.398031074,-6.455359653,0,0,0,TRUE,2,252,2,2,2,2,Down
Sox1,3,192,-6,-6.057328579,0,0,0,TRUE,2,187,2,2,2,6,Down
Sox2ot,155,2286,-3.882485283,-3.939813862,0,0,0,TRUE,53,2285,103,2,2,2,Down
Sox5,19,110,-2.5334322,-2.590760779,0,0,0,TRUE,18,48,2,2,2,63,Down
Sox9,146,1255,-3.10364709,-3.160975669,0,0,0,TRUE,58,341,45,89,46,828,Down
Sp100,3,143,-5.574908836,-5.632237415,0,0,0,TRUE,2,142,2,2,2,2,Down
Sp140,191,942,-2.302154422,-2.359483001,0,0,0,TRUE,12,10,145,933,37,2,Down
Sp2,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,24,2,2,2,20,Down
Sp3,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Spaar,9,198,-4.459431619,-4.516760198,0,0,0,TRUE,8,197,2,2,2,2,Down
Spaca6,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,14,2,2,2,7,Down
Spaca9,10,98,-3.292781749,-3.350110328,0,0,0,TRUE,9,2,2,2,2,97,Down
Spag16,66,982,-3.895185095,-3.952513674,0,0,0,TRUE,2,18,2,965,65,2,Down
Spag5,3,51,-4.087462841,-4.14479142,2.44E-13,2.27E-12,2.26E-12,TRUE,2,31,2,2,2,21,Down
Spag6,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Sparcl1,3,65,-4.437405312,-4.494733891,0,0,0,TRUE,2,64,2,2,2,2,Down
Spata13,17,103,-2.599037686,-2.656366265,0,0,0,TRUE,2,102,16,2,2,2,Down
Spata5,26,1715,-6.043553143,-6.100881722,0,0,0,TRUE,11,504,16,2,2,1212,Down
Spata7,3,132,-5.459431619,-5.516760198,0,0,0,TRUE,2,131,2,2,2,2,Down
Spats2,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Spats2l,3,988,-8.363404731,-8.42073331,0,0,0,TRUE,2,219,2,2,2,770,Down
Spdl1,3,48,-4,-4.057328579,1.80E-12,1.62E-11,1.62E-11,TRUE,2,43,2,2,2,6,Down
Specc1l,3,2545,-9.72848744,-9.785816019,0,0,0,TRUE,2,753,2,1793,2,2,Down
Speer5-ps1,3,389,-7.018663844,-7.075992423,0,0,0,TRUE,2,8,2,2,2,382,Down
Spef2,3,36,-3.584962501,-3.64229108,4.87E-09,3.89E-08,3.88E-08,TRUE,2,35,2,2,2,2,Down
Spen,7,235,-5.069162025,-5.126490603,0,0,0,TRUE,6,226,2,2,2,10,Down
Spin1,31,291,-3.230679033,-3.288007611,0,0,0,TRUE,30,92,2,86,2,116,Down
Spire2,19,132,-2.796466606,-2.853795185,0,0,0,TRUE,18,131,2,2,2,2,Down
Spn,190,962,-2.340037475,-2.397366054,0,0,0,TRUE,167,961,24,2,2,2,Down
Spon1,3,11645,-11.92246052,-11.9797891,0,0,0,TRUE,2,3120,2,2,2,8526,Down
Sppl2a,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Spr,3,111,-5.209453366,-5.266781945,0,0,0,TRUE,2,110,2,2,2,2,Down
Spred1,3,1071,-8.479780264,-8.537108843,0,0,0,TRUE,2,703,2,353,2,18,Down
Spred2,8,199,-4.636624621,-4.693953199,0,0,0,TRUE,2,198,7,2,2,2,Down
Sprr2h,8,157,-4.294620749,-4.351949328,0,0,0,TRUE,7,156,2,2,2,2,Down
Spsb4,3,578,-7.589963182,-7.647291761,0,0,0,TRUE,2,577,2,2,2,2,Down
Sptbn2,3,71,-4.564784619,-4.622113198,0,0,0,TRUE,2,70,2,2,2,2,Down
Sptlc2,8,580,-6.17990909,-6.237237669,0,0,0,TRUE,2,579,7,2,2,2,Down
Sqstm1,3,71,-4.564784619,-4.622113198,0,0,0,TRUE,2,70,2,2,2,2,Down
Srd5a3,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,34,2,2,2,2,Down
Srgap2,7,249,-5.15264701,-5.209975589,0,0,0,TRUE,6,248,2,2,2,2,Down
Srp14,3,63,-4.392317423,-4.449646002,1.11E-16,1.14E-15,1.13E-15,TRUE,2,62,2,2,2,2,Down
Srpk1,15,575,-5.26052755,-5.317856129,0,0,0,TRUE,2,538,14,2,2,38,Down
Srpx2,16,288,-4.169925001,-4.22725358,0,0,0,TRUE,15,90,2,199,2,2,Down
Srrm3,3,20,-2.736965594,-2.794294173,0.000122253,0.000751352,0.00074836,TRUE,2,19,2,2,2,2,Down
Srrm4,7,80,-3.514573173,-3.571901752,0,0,0,TRUE,6,28,2,53,2,2,Down
Srsf10,15,541,-5.172594188,-5.229922767,0,0,0,TRUE,14,540,2,2,2,2,Down
Ssbp2,19,639,-5.071744608,-5.129073186,0,0,0,TRUE,13,638,7,2,2,2,Down
Ssbp3,84,343,-2.029747343,-2.087075922,0,0,0,TRUE,22,268,63,10,2,68,Down
Ssh2,163,754,-2.209692559,-2.267021138,0,0,0,TRUE,144,480,2,215,20,62,Down
Ssr2,3,287,-6.579944426,-6.637273005,0,0,0,TRUE,2,2,2,286,2,2,Down
St3gal2,8,72,-3.169925001,-3.22725358,4.55E-15,4.45E-14,4.45E-14,TRUE,7,71,2,2,2,2,Down
St5,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
St6gal2,3,26,-3.115477217,-3.172805796,2.97E-06,2.04E-05,2.04E-05,TRUE,2,2,2,2,2,25,Down
St6galnac6,19,208,-3.452512205,-3.509840784,0,0,0,TRUE,18,207,2,2,2,2,Down
St8sia1,3,68,-4.502500341,-4.559828919,0,0,0,TRUE,2,67,2,2,2,2,Down
St8sia6,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,6,2,2,2,17,Down
Stam,9,232,-4.688055994,-4.745384573,0,0,0,TRUE,8,179,2,54,2,2,Down
Stard5,5,1168,-7.867896464,-7.925225043,0,0,0,TRUE,4,65,2,1104,2,2,Down
Stat2,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,30,2,2,2,2,Down
Stat3,53,358,-2.755895323,-2.813223902,0,0,0,TRUE,43,76,11,283,2,2,Down
Stc1,3,34,-3.502500341,-3.559828919,1.78E-08,1.39E-07,1.39E-07,TRUE,2,25,2,2,2,10,Down
Steap2,3,21,-2.807354922,-2.864683501,6.64E-05,0.000415934,0.000413598,TRUE,2,20,2,2,2,2,Down
Stim2,16,116,-2.857980995,-2.915309574,0,0,0,TRUE,2,115,15,2,2,2,Down
Stk38,46,1605,-5.124795626,-5.182124205,0,0,0,TRUE,45,1041,2,18,2,549,Down
Ston1,3,23,-2.938599455,-2.995928034,1.94E-05,0.000126307,0.00012553,TRUE,2,22,2,2,2,2,Down
Ston2,3,76,-4.662965013,-4.720293592,0,0,0,TRUE,2,7,2,70,2,2,Down
Stpg4,3,40,-3.736965594,-3.794294173,3.57E-10,2.97E-09,2.96E-09,TRUE,2,6,2,35,2,2,Down
Strap,3,22,-2.874469118,-2.931797697,3.59E-05,0.000229681,0.000228878,TRUE,2,21,2,2,2,2,Down
Stx11,3,37,-3.624490865,-3.681819444,2.54E-09,2.05E-08,2.05E-08,TRUE,2,2,2,36,2,2,Down
Stx12,36,1311,-5.186526969,-5.243855548,0,0,0,TRUE,27,139,10,2,2,1173,Down
Stx16,3,803,-8.064293677,-8.121622256,0,0,0,TRUE,2,802,2,2,2,2,Down
Stx17,3,110,-5.196397213,-5.253725792,0,0,0,TRUE,2,109,2,2,2,2,Down
Stx3,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,30,2,2,2,2,Down
Stxbp5l,3,2073,-9.4325419,-9.489870479,0,0,0,TRUE,2,2072,2,2,2,2,Down
Stxbp6,3,52,-4.115477217,-4.172805796,1.25E-13,1.17E-12,1.17E-12,TRUE,2,51,2,2,2,2,Down
Styk1,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
Styx,41,837,-4.351531808,-4.408860387,0,0,0,TRUE,23,234,2,279,19,327,Down
Suclg1,32,805,-4.652844973,-4.710173552,0,0,0,TRUE,31,804,2,2,2,2,Down
Sugt1,3,347,-6.853829352,-6.911157931,0,0,0,TRUE,2,346,2,2,2,2,Down
Sumo3,3,41,-3.772589504,-3.829918083,1.85E-10,1.55E-09,1.55E-09,TRUE,2,2,2,2,2,40,Down
Sun3,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,2,2,2,2,30,Down
Suox,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,2,2,23,2,2,Down
Supt20,3,49,-4.029747343,-4.087075922,9.25E-13,8.43E-12,8.41E-12,TRUE,2,36,2,14,2,2,Down
Susd1,3,32,-3.415037499,-3.472366078,6.49E-08,4.92E-07,4.90E-07,TRUE,2,31,2,2,2,2,Down
Sval1,3,38,-3.662965013,-3.720293592,1.32E-09,1.08E-08,1.08E-08,TRUE,2,2,2,2,2,37,Down
Svep1,32,198,-2.62935662,-2.686685199,0,0,0,TRUE,18,197,2,2,15,2,Down
Svet1,62,1146,-4.208195018,-4.265523597,0,0,0,TRUE,15,249,2,6,48,894,Down
Svs4,3,51,-4.087462841,-4.14479142,2.44E-13,2.27E-12,2.26E-12,TRUE,2,2,2,50,2,2,Down
Swap70,31,186,-2.584962501,-2.64229108,0,0,0,TRUE,2,22,6,165,26,2,Down
Swt1,3,54,-4.169925001,-4.22725358,3.28E-14,3.12E-13,3.12E-13,TRUE,2,30,2,25,2,2,Down
Syce3,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,4,2,2,2,26,Down
Sycp1-ps1,3,50,-4.058893689,-4.116222268,4.75E-13,4.38E-12,4.37E-12,TRUE,2,49,2,2,2,2,Down
Syn3,461,1924,-2.061270143,-2.118598722,0,0,0,TRUE,198,47,2,2,264,1878,Down
Syncrip,22,318,-3.853451337,-3.910779916,0,0,0,TRUE,2,145,21,174,2,2,Down
Syne1,1008,7315,-2.859362226,-2.916690804,0,0,0,TRUE,375,1174,143,2,493,6142,Down
Syne3,3,31,-3.36923381,-3.426562389,1.23E-07,9.21E-07,9.18E-07,TRUE,2,30,2,2,2,2,Down
Syt16,23,129,-2.487665299,-2.544993878,0,0,0,TRUE,14,128,10,2,2,2,Down
Syt17,3,154,-5.68182404,-5.739152619,0,0,0,TRUE,2,2,2,2,2,153,Down
Sytl5,16,845,-5.722807531,-5.78013611,0,0,0,TRUE,15,16,2,2,2,830,Down
Tab2,25,111,-2.150559677,-2.207888256,3.11E-15,3.06E-14,3.05E-14,TRUE,2,110,2,2,24,2,Down
Tab3,3,101,-5.073248982,-5.130577561,0,0,0,TRUE,2,100,2,2,2,2,Down
Tada3,3,101,-5.073248982,-5.130577561,0,0,0,TRUE,2,13,2,2,2,89,Down
Taf1,9,48,-2.415037499,-2.472366078,2.76E-08,2.14E-07,2.14E-07,TRUE,2,47,2,2,8,2,Down
Taf15,9,39,-2.115477217,-2.172805796,3.68E-06,2.52E-05,2.52E-05,TRUE,8,38,2,2,2,2,Down
Taf5,31,606,-4.288977673,-4.346306252,0,0,0,TRUE,2,548,30,59,2,2,Down
Tagap1,3,24,-3,-3.057328579,1.04E-05,6.91E-05,6.88E-05,TRUE,2,23,2,2,2,2,Down
Tango2,3,43,-3.841302254,-3.898630833,4.95E-11,4.25E-10,4.24E-10,TRUE,2,42,2,2,2,2,Down
Taok2,3,164,-5.772589504,-5.829918083,0,0,0,TRUE,2,156,2,9,2,2,Down
Taok3,12,32813,-11.41701738,-11.47434596,0,0,0,TRUE,7,2,2,2,6,32812,Down
Tapt1,3,83,-4.790076931,-4.84740551,0,0,0,TRUE,2,82,2,2,2,2,Down
Tardbp,11,571,-5.697915317,-5.755243896,0,0,0,TRUE,2,469,2,103,10,2,Down
Tbc1d15,3,132,-5.459431619,-5.516760198,0,0,0,TRUE,2,131,2,2,2,2,Down
Tbc1d20,3,25,-3.058893689,-3.116222268,5.56E-06,3.76E-05,3.74E-05,TRUE,2,24,2,2,2,2,Down
Tbc1d8b,3,211,-6.136136688,-6.193465267,0,0,0,TRUE,2,2,2,210,2,2,Down
Tbca,3,35,-3.544320516,-3.601649095,9.33E-09,7.36E-08,7.34E-08,TRUE,2,2,2,2,2,34,Down
Tbl1xr1,5,75,-3.906890596,-3.964219175,0,0,0,TRUE,2,48,4,28,2,2,Down
Tbpl1,3,119,-5.309855263,-5.367183842,0,0,0,TRUE,2,110,2,2,2,10,Down
Tbx20,13,447,-5.103691303,-5.161019882,0,0,0,TRUE,12,446,2,2,2,2,Down
Tbx3,103,2427,-4.558457866,-4.615786445,0,0,0,TRUE,80,94,24,2330,2,6,Down
Tcaf1,257,1282,-2.318555997,-2.375884576,0,0,0,TRUE,2,1281,2,2,256,2,Down
Tcaim,3,44,-3.874469118,-3.931797697,2.56E-11,2.22E-10,2.21E-10,TRUE,2,43,2,2,2,2,Down
Tcf25,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,24,2,2,2,6,Down
Tcf7,3,130,-5.437405312,-5.494733891,0,0,0,TRUE,2,103,2,28,2,2,Down
Tcf7l2,195,950,-2.284453389,-2.341781968,0,0,0,TRUE,108,915,2,36,88,2,Down
Tcfl5,3,1072,-8.48112669,-8.538455269,0,0,0,TRUE,2,239,2,834,2,2,Down
Tcp1,3,212,-6.142957954,-6.200286533,0,0,0,TRUE,2,6,2,2,2,207,Down
Tcp1-ps1,3,38,-3.662965013,-3.720293592,1.32E-09,1.08E-08,1.08E-08,TRUE,2,2,2,2,2,37,Down
Tctn1,3,64,-4.415037499,-4.472366078,0,0,0,TRUE,2,63,2,2,2,2,Down
Tctn2,3,85,-4.824428435,-4.881757014,0,0,0,TRUE,2,84,2,2,2,2,Down
Tectb,3,175,-5.866248611,-5.92357719,0,0,0,TRUE,2,174,2,2,2,2,Down
Tek,6,56,-3.222392421,-3.279721,3.24E-12,2.90E-11,2.90E-11,TRUE,2,2,5,2,2,55,Down
Tenm2,3,264,-6.459431619,-6.516760198,0,0,0,TRUE,2,21,2,2,2,244,Down
Tenm4,5,78,-3.963474124,-4.020802703,0,0,0,TRUE,2,75,4,4,2,2,Down
Tep1,26,119,-2.194378045,-2.251706624,1.11E-16,1.14E-15,1.13E-15,TRUE,2,2,25,118,2,2,Down
Terf2,3,202,-6.073248982,-6.130577561,0,0,0,TRUE,2,201,2,2,2,2,Down
Terf2ip,3,105,-5.129283017,-5.186611596,0,0,0,TRUE,2,2,2,104,2,2,Down
Tert,3,100,-5.058893689,-5.116222268,0,0,0,TRUE,2,99,2,2,2,2,Down
Tes,14,302,-4.431049817,-4.488378396,0,0,0,TRUE,2,75,13,228,2,2,Down
Tet2,27,144,-2.415037499,-2.472366078,0,0,0,TRUE,26,143,2,2,2,2,Down
Tet3,6,142,-4.564784619,-4.622113198,0,0,0,TRUE,2,105,5,38,2,2,Down
Tex10,861,20522,-4.57501429,-4.632342869,0,0,0,TRUE,856,829,2,19694,6,2,Down
Tex13b,8,82,-3.357552005,-3.414880584,0,0,0,TRUE,7,81,2,2,2,2,Down
Tex14,3,55,-4.196397213,-4.253725792,1.68E-14,1.61E-13,1.61E-13,TRUE,2,40,2,2,2,16,Down
Tex15,3,49,-4.029747343,-4.087075922,9.25E-13,8.43E-12,8.41E-12,TRUE,2,48,2,2,2,2,Down
Tex26,3,29,-3.273018494,-3.330347073,4.44E-07,3.21E-06,3.20E-06,TRUE,2,28,2,2,2,2,Down
Tex261,3,1833,-9.25502857,-9.312357149,0,0,0,TRUE,2,14,2,11,2,1811,Down
Tex30,7,2506,-8.483815777,-8.541144356,0,0,0,TRUE,2,1208,6,1299,2,2,Down
Tfap2b,7,2155,-8.266117232,-8.323445811,0,0,0,TRUE,6,121,2,2015,2,22,Down
Tfap2d,3,40,-3.736965594,-3.794294173,3.57E-10,2.97E-09,2.96E-09,TRUE,2,39,2,2,2,2,Down
Tfcp2l1,3,30,-3.321928095,-3.379256674,2.34E-07,1.72E-06,1.72E-06,TRUE,2,29,2,2,2,2,Down
Tfdp1,3,411,-7.098032083,-7.155360662,0,0,0,TRUE,2,2,2,410,2,2,Down
Tfrc,142,1723,-3.600959867,-3.658288446,0,0,0,TRUE,127,1722,16,2,2,2,Down
Tgfb2,9,17287,-10.9074749,-10.96480348,0,0,0,TRUE,2,58,8,17230,2,2,Down
Tgm6,3,28,-3.222392421,-3.279721,8.38E-07,5.97E-06,5.95E-06,TRUE,2,27,2,2,2,2,Down
Thoc2,47,3061,-6.025198478,-6.082527057,0,0,0,TRUE,2,129,2,2,46,2933,Down
Thoc7,5,939,-7.553053253,-7.610381832,0,0,0,TRUE,4,938,2,2,2,2,Down
Thra,3,72,-4.584962501,-4.64229108,0,0,0,TRUE,2,71,2,2,2,2,Down
Thrb,75,811,-3.434739414,-3.492067993,0,0,0,TRUE,34,810,36,2,8,2,Down
Thsd7b,6,32,-2.415037499,-2.472366078,5.72E-06,3.85E-05,3.85E-05,TRUE,2,27,2,6,5,2,Down
Thumpd3,298,4333,-3.861982001,-3.91931058,0,0,0,TRUE,293,4330,2,4,6,2,Down
Tia1,3,528,-7.459431619,-7.516760198,0,0,0,TRUE,2,527,2,2,2,2,Down
Tiam1,3,84,-4.807354922,-4.864683501,0,0,0,TRUE,2,33,2,48,2,6,Down
Tiam2,4,27,-2.754887502,-2.812216081,7.51E-06,5.04E-05,5.04E-05,TRUE,2,26,2,2,3,2,Down
Ticam2,7,59,-3.075288127,-3.132616706,2.63E-12,2.37E-11,2.37E-11,TRUE,6,58,2,2,2,2,Down
Timeless,3,36,-3.584962501,-3.64229108,4.87E-09,3.89E-08,3.88E-08,TRUE,2,2,2,2,2,35,Down
Timm10b,69,466,-2.755661688,-2.812990267,0,0,0,TRUE,34,465,36,2,2,2,Down
