GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Hist4h4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s134,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26502,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26435,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26504,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv1-75,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25985,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23421,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3542,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm17174,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir467a-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25984,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr679,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23189,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm5899,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Odaph,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21778,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s136,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav13n-3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
D830030K20Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22511,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn2r125,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24968,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21698,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24969,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s211,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22510,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm2075,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn1r40,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
9930004E17Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25943,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav12n-1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21986,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25944,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23681,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm13155,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm10424,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23682,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr486,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr61,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25350,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm8914,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn1r166,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv1-72,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25349,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv1-62-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23961,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24710,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21991,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24711,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21850,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24465,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm4761,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24709,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm12614,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26334,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26335,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s125,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
A630095N17Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav4-4-dv10,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
H2al1c,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir713,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn1r220,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
AC133103.7,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm9167,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Bhmt-ps1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav5d-4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv11-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1537,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26270,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir466b-5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26272,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26271,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm6228,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21800,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21943,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22308,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22307,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav12d-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm9639,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s119,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25145,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir669p-1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rps12-ps18,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25146,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm14527,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav7-6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm7978,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ankrd66,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25817,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
B020004C17Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vkorc1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Kcnj11,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25816,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav6-5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv1-85,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
BC061195,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm13057,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm5472,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21827,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24153,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3436,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24142,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn1r93,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24638,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav5n-4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1564,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s146,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm8055,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3150,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22991,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21761,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trdd2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm5070,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm15090,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn2r49,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23308,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3727,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23304,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23305,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23306,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cmtm4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir344h-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Snord116l6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26135,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm18856,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26134,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26138,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26137,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
4930555G01Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26133,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ptrhd1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23186,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22069,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22070,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr510,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23330,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23739,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm15088,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21959,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm2916,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr775,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
1500002C15Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25412,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21874,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr774,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm16429,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22584,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm13238,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm5123,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
AC165294.2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
CT868723.1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22583,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir466b-4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24267,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24265,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
AC102264.1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24269,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24268,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24264,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24263,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighd2-6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr724,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dynlt1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21093,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ccer2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rps16-ps3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Snord14c,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23108,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm20914,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rpl31-ps21,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn2r-ps134,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ccl21b.1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21588,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1474,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24766,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm2042,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21142,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dcpp2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22255,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22254,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Tcstv1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22253,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22252,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1484,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23932,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23933,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3683,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Defa2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Snord88c,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23934,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23931,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21814,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25212,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighd6-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25211,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23047,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25209,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s104,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25208,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23523,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3681,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23521,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Faiml,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Astx4a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3898,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm20767,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26336,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv1-78,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21980,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26337,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav13d-4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24712,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm13871,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s108,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Igkv1-135,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm13694,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm15086,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24713,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Defa-ps10,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22886,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22885,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s133,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Esp16,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22887,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21758,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm10666,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22513,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25707,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Samd11,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25708,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24957,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm8178,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv8-4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr889,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25709,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s131,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25710,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir466b-7,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm5814,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rps12-ps21,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1463,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm13240,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
n-R5s107,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm8138,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm6664,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm7094,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm14590,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir5123,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21732,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm19668,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25354,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25353,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26488,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25355,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23687,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23686,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23688,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighd5-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav17,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23689,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn2r35,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm6098,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23816,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm9825,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rn5s,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv6-5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr890,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv1-19,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24721,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25484,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3616,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Obox4-ps15,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24722,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav7-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighd5-6,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm10100,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Igkv12-44,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr885,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24979,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr895,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Vmn2r-ps131,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22131,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22132,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22129,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Rps12-ps16,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Obox4-ps23,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26140,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Taar8a,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26139,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Dcpp1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm8104,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24206,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm5808,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm2877,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv1-77,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm8320,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23310,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23311,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm10147,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Moap1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv9-3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Igkv14-130,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm22812,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv2-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr488,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm16405,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm9603,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Cdkn2d,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24463,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Snord116l1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm12453,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr92,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23976,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3250,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23977,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm13696,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1466,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm5426,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm10409,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Igkv10-94,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir467a-4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25646,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv2-5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Ighv1-5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23087,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23089,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir465b-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav4d-4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
CR974586.5,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21772,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm7903,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Mir467a-8,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm4175,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25891,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Igkv14-100,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr628,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm6919,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21894,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm3376,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm13137,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm26386,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25729,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm14355,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm2663,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm6370,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
G430049J08Rik,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm11758,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav12n-2,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21633,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm21852,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Krtap16-3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24755,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Fam240b,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm7438,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav9n-3,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Smlr1,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm25235,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Prickle4,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Trav10,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm10097,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr1282,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Olfr944,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm7258,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23568,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm23567,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24096,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24097,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
Gm24095,3,3,0,0.057328579,0.961185264,1,0.961506952,FALSE
