"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"mmu04070","Environmental Information Processing","Signal transduction","mmu04070","Phosphatidylinositol signaling system - Mus musculus (house mouse)","22/1875","96/9574",0.229166666666667,1.17015555555556,0.82685794420886,0.238610394987715,0.420551291313894,0.282647637863259,"Calm3/Dgke/Dgkg/Dgki/Inpp1/Inpp5e/Ip6k1/Itpr2/Mtm1/Mtmr14/Mtmr7/Pi4k2b/Pik3ca/Pik3cd/Pik3r1/Pip5k1a/Pip5k1c/Plcb3/Plcb4/Plcd3/Plce1/Prkcg",22
"mmu03450","Genetic Information Processing","Replication and repair","mmu03450","Non-homologous end-joining - Mus musculus (house mouse)","4/1875","13/9574",0.307692307692308,1.57111794871795,1.01684166205131,0.239909267286935,0.420551291313894,0.282647637863259,"Lig4/Poll/Prkdc/Xrcc5",4
"mmu04330","Environmental Information Processing","Signal transduction","mmu04330","Notch signaling pathway - Mus musculus (house mouse)","15/1875","63/9574",0.238095238095238,1.21574603174603,0.847827513279734,0.24031502360794,0.420551291313894,0.282647637863259,"Aph1b/Atxn1/Ctbp1/Dtx2/Dtx3/Dtx4/Heyl/Jag2/Kat2a/Maml3/Numb/Numbl/Tle1/Tle2/Tle3",15
"mmu05033","Human Diseases","Substance dependence","mmu05033","Nicotine addiction - Mus musculus (house mouse)","10/1875","40/9574",0.25,1.27653333333333,0.864863195954526,0.245879166847364,0.42810433618602,0.287723951587351,"Gabra4/Gabra5/Gabrg2/Gabrg3/Gabrq/Gria2/Gria3/Grin1/Grin2b/Slc17a8",10
"mmu04970","Organismal Systems","Digestive system","mmu04970","Salivary secretion - Mus musculus (house mouse)","20/1875","87/9574",0.229885057471264,1.17382375478927,0.803733015725559,0.247329677377033,0.428454946163243,0.287959592480437,"Adcy3/Adcy6/Adcy7/Adcy9/Adra1a/Adrb1/Adrb3/Atp1a2/Atp2b2/Atp2b4/Bst1/Calm3/Cd38/Cst3/Itpr2/Kcnn4/Plcb3/Plcb4/Prkcg/Trpv6",20
"mmu05167","Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse)","48/1875","223/9574",0.2152466367713,1.09907802690583,0.738768310219094,0.253725459237695,0.437096347665081,0.293767378053254,"Akt1/Atg14/Bid/Calm3/Casp9/Ccr4/Cd200r3/Cdk4/Cdk6/Cdkn1a/Cycs/Cyct/E2f3/Eif2ak2/Fadd/Fgf2/Gm3785/Gm5928/Gnb5/Gng12/Hck/Hif1a/Ifnar1/Ikbkb/Ikbkg/Il6/Il6st/Itpr2/Jak1/Kras/Lyn/Map1lc3a/Map1lc3b/Map2k2/Mapk12/Mapkapk2/Nfatc1/Pik3ca/Pik3cd/Pik3r1/Pik3r5/Raf1/Rcan1/Rela/Stat3/Trp53/Uba52/Ubb",48
"mmu05203","Human Diseases","Cancer: overview","mmu05203","Viral carcinogenesis - Mus musculus (house mouse)","49/1875","228/9574",0.214912280701754,1.09737076023392,0.734328868152733,0.254866675023371,0.437096347665081,0.293767378053254,"Actn1/Atp6v0d1/Atp6v0d2/Bad/Ccna2/Ccnd3/Ccr4/Cdc42/Cdk2/Cdk4/Cdk6/Cdkn1a/Cdkn1b/Chd4/Chek1/Creb3/Creb3l1/Creb3l2/Creb5/Egr3/Eif2ak2/Gtf2a1/Gtf2a1l/Gtf2b/Gtf2e1/Hdac11/Hdac4/Ikbkg/Il6st/Jak1/Kat2a/Kras/Lyn/Mapkapk2/Pik3ca/Pik3cd/Pik3r1/Polb/Psmc1/Rela/Skp2/Sp100/Stat3/Stat5a/Tbpl1/Trp53/Ubr4/Usp7/Vdac3",49
"mmu04936","Human Diseases","Endocrine and metabolic disease","mmu04936","Alcoholic liver disease - Mus musculus (house mouse)","31/1875","141/9574",0.219858156028369,1.12262505910165,0.72388799527317,0.264375382758026,0.441906184344337,0.297000013415405,"Acadvl/Akt1/Aldh1b1/Aldh2/Aldh7a1/Aldh9a1/C3ar1/Cpt1a/Cpt1c/Fadd/Foxo1/Ikbkb/Ikbkg/Il12b/Il17ra/Il6/Irak4/Map3k5/Map3k7/Mapk12/Ppargc1a/Prkaa1/Prkab1/Prkab2/Prkag1/Rela/Sirt1/Tab2/Tab3/Tirap/Traf6",31
"mmu04625","Organismal Systems","Immune system","mmu04625","C-type lectin receptor signaling pathway - Mus musculus (house mouse)","25/1875","112/9574",0.223214285714286,1.1397619047619,0.734199113868453,0.264651038416802,0.441906184344337,0.297000013415405,"Akt1/Calm3/Ccl22/Cyld/Egr3/Ikbkb/Ikbkg/Il12b/Il6/Irf1/Itpr2/Kras/Mapk12/Mapkapk2/Mras/Nfatc1/Nlrp3/Pak1/Pik3ca/Pik3cd/Pik3r1/Prkcd/Ptpn11/Raf1/Rela",25
"mmu05031","Human Diseases","Substance dependence","mmu05031","Amphetamine addiction - Mus musculus (house mouse)","16/1875","69/9574",0.231884057971014,1.1840309178744,0.757088732303688,0.266331498980768,0.441906184344337,0.297000013415405,"Cacna1c/Calm3/Camk2g/Creb3/Creb3l1/Creb3l2/Creb5/Gria2/Gria3/Grin1/Grin2b/Ppp1ca/Prkcg/Sirt1/Slc18a1/Slc6a3",16
"mmu00601","Metabolism","Glycan biosynthesis and metabolism","mmu00601","Glycosphingolipid biosynthesis - lacto and neolacto series - Mus musculus (house mouse)","7/1875","27/9574",0.259259259259259,1.32381234567901,0.831475255266058,0.267535713543914,0.441906184344337,0.297000013415405,"B3galt1/B3galt5/B4galt4/Fut1/Gcnt2/St3gal4/St8sia1",7
"mmu04392","Environmental Information Processing","Signal transduction","mmu04392","Hippo signaling pathway - multiple species - Mus musculus (house mouse)","7/1875","27/9574",0.259259259259259,1.32381234567901,0.831475255266058,0.267535713543914,0.441906184344337,0.297000013415405,"Ajuba/Fat4/Limd1/Pak1/Tead2/Tead4/Wwc1",7
"mmu04966","Organismal Systems","Excretory system","mmu04966","Collecting duct acid secretion - Mus musculus (house mouse)","7/1875","27/9574",0.259259259259259,1.32381234567901,0.831475255266058,0.267535713543914,0.441906184344337,0.297000013415405,"Atp6v0a2/Atp6v0a4/Atp6v0c/Atp6v0d1/Atp6v0d2/Atp6v1e1/Atp6v1f",7
"mmu04981",NA,NA,"mmu04981","Folate transport and metabolism - Mus musculus (house mouse)","7/1875","27/9574",0.259259259259259,1.32381234567901,0.831475255266058,0.267535713543914,0.441906184344337,0.297000013415405,"Abcc1/Abcc2/Abcc3/Bhmt/Dhfr/Folh1/Tyms",7
"mmu00511","Metabolism","Glycan biosynthesis and metabolism","mmu00511","Other glycan degradation - Mus musculus (house mouse)","5/1875","18/9574",0.277777777777778,1.41837037037037,0.876731493291689,0.267978094296274,0.441906184344337,0.297000013415405,"Fuca2/Glb1/Hexa/Man2b1/Neu1",5
"mmu04918","Organismal Systems","Endocrine system","mmu04918","Thyroid hormone synthesis - Mus musculus (house mouse)","17/1875","74/9574",0.22972972972973,1.17303063063063,0.737368453624572,0.271182253692292,0.445050301514145,0.299113138043878,"Adcy3/Adcy6/Adcy7/Adcy9/Atp1a2/Creb3/Creb3l1/Creb3l2/Creb5/Hspa5/Itpr2/Pdia4/Plcb3/Plcb4/Prkcg/Tshb/Ttf2",17
"mmu01232","Metabolism","Global and overview maps","mmu01232","Nucleotide metabolism - Mus musculus (house mouse)","19/1875","84/9574",0.226190476190476,1.15495873015873,0.703931000064195,0.279499232344549,0.453690935411659,0.304920407718746,"Adsl/Ak1/Ak2/Ak3/Ak5/Ak9/Dguok/Dtymk/Entpd4/Entpd6/Lacc1/Nme1/Nt5c2/Nt5c3/Nudt16/Rrm1/Tk2/Tyms/Uck1",19
"mmu05171","Human Diseases","Infectious disease: viral","mmu05171","Coronavirus disease - COVID-19 - Mus musculus (house mouse)","70/1875","334/9574",0.209580838323353,1.07014770459082,0.643959000834726,0.280078284451802,0.453690935411659,0.304920407718746,"Ace2/Ace3/C1s2/C3ar1/C9/Cxcl10/Eif2ak2/F13a1/Fga/Gm10913/Gm13653/Gm14279/Gm17669/Gm5459/Gm5928/Gm6109/Gm8290/Ifnar1/Ikbkb/Ikbkg/Il12b/Il6/Il6st/Irak4/Jak1/Map3k7/Mapk12/Mbl2/Mx2/Nlrp3/Nrp1/Pik3ca/Pik3cd/Pik3r1/Prkcg/Rela/Rpl10/Rpl12/Rpl18a/Rpl21/Rpl22/Rpl22l1/Rpl24/Rpl27a/Rpl28/Rpl31/Rpl34/Rpl35a/Rpl36a/Rpl37rt/Rpl38/Rpl7/Rpl8/Rplp2/Rps13/Rps14/Rps15/Rps15a/Rps23/Rps26/Rps27/Rps27rt/Rps3a1/Rps6/Rps7/Rps9/Stat3/Tab2/Traf6/Uba52",70
"mmu05224","Human Diseases","Cancer: specific types","mmu05224","Breast cancer - Mus musculus (house mouse)","32/1875","147/9574",0.217687074829932,1.11153922902494,0.672522870159856,0.280415388650938,0.453690935411659,0.304920407718746,"Akt1/Araf/Brca1/Brca2/Cdk4/Cdk6/Cdkn1a/Ddb2/E2f3/Fgf2/Fgf7/Fgf9/Frat1/Gadd45g/Heyl/Igf1r/Jag2/Kras/Map2k2/Ncoa1/Pik3ca/Pik3cd/Pik3r1/Polk/Raf1/Rps6kb1/Rps6kb2/Shc1/Sos1/Sp1/Trp53/Wnt3",32
"mmu03320","Organismal Systems","Endocrine system","mmu03320","PPAR signaling pathway - Mus musculus (house mouse)","20/1875","89/9574",0.224719101123595,1.1474456928839,0.689629660688311,0.283087827785853,0.454450001400609,0.30543056715278,"Acaa1a/Acsl3/Acsl4/Acsl6/Apoa1/Cpt1a/Cpt1c/Cyp4a14/Fabp4/Fabp5/Fabp7/Fads2/Hmgcs2/Lpl/Me1/Plin2/Plin5/Scp2/Slc27a1/Slc27a2",20
"mmu00515","Metabolism","Glycan biosynthesis and metabolism","mmu00515","Mannose type O-glycan biosynthesis - Mus musculus (house mouse)","6/1875","23/9574",0.260869565217391,1.3320347826087,0.786738823793355,0.287162993785592,0.454450001400609,0.30543056715278,"B3galnt2/B3gat2/B4gat1/Chst10/Pomt1/Pomt2",6
"mmu00900","Metabolism","Metabolism of terpenoids and polyketides","mmu00900","Terpenoid backbone biosynthesis - Mus musculus (house mouse)","6/1875","23/9574",0.260869565217391,1.3320347826087,0.786738823793355,0.287162993785592,0.454450001400609,0.30543056715278,"Acat3/Fdps/Ggps1/Hmgcs2/Pdss1/Pdss2",6
"mmu05202","Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer - Mus musculus (house mouse)","48/1875","226/9574",0.212389380530973,1.08448849557522,0.63430765177121,0.287455166148542,0.454450001400609,0.30543056715278,"Aff1/Bcl2l1/Bcl6/Birc3/Ccna2/Ccnt2/Cdk14/Cdk9/Cdkn1a/Cdkn1b/Csf1r/Ddb2/Elk4/Etv6/Eya1/Foxo1/Gadd45g/Gm47655/Gria3/Hhex/Hoxa9/Igf1r/Il6/Jup/Kdm6a/Kmt2a/Mef2c/Met/Mllt3/Mpo/Mycn/Ncor1/Nr4a3/Nupr1/Pbx1/Plat/Plau/Polk/Ptk2/Rela/Runx2/Smad1/Sp1/Spi1/Trp53/Uty/Zbtb16/Zeb1",48
"mmu00533","Metabolism","Glycan biosynthesis and metabolism","mmu00533","Glycosaminoglycan biosynthesis - keratan sulfate - Mus musculus (house mouse)","4/1875","14/9574",0.285714285714286,1.45889523809524,0.847922439188134,0.287509184559569,0.454450001400609,0.30543056715278,"B4galt4/Chst1/St3gal1/St3gal2",4
"mmu00670","Metabolism","Metabolism of cofactors and vitamins","mmu00670","One carbon pool by folate - Mus musculus (house mouse)","9/1875","37/9574",0.243243243243243,1.24203243243243,0.727907244779421,0.291028705825384,0.455812082639756,0.306346006131983,"Aldh1l2/Aldh7a1/Amt/Bhmt/Dhfr/Gldc/Mat2b/Mthfd1l/Tyms",9
"mmu05216","Human Diseases","Cancer: specific types","mmu05216","Thyroid cancer - Mus musculus (house mouse)","9/1875","37/9574",0.243243243243243,1.24203243243243,0.727907244779421,0.291028705825384,0.455812082639756,0.306346006131983,"Ccdc6/Cdkn1a/Ddb2/Gadd45g/Kras/Map2k2/Polk/Tfg/Trp53",9
"mmu00240","Metabolism","Nucleotide metabolism","mmu00240","Pyrimidine metabolism - Mus musculus (house mouse)","13/1875","56/9574",0.232142857142857,1.18535238095238,0.686478338918802,0.29389388859477,0.458207289945482,0.307955797139974,"Ak9/Dhodh/Dpys/Dtymk/Entpd4/Entpd6/Nme1/Nt5c2/Nt5c3/Rrm1/Tk2/Tyms/Uck1",13
"mmu04664","Organismal Systems","Immune system","mmu04664","Fc epsilon RI signaling pathway - Mus musculus (house mouse)","15/1875","66/9574",0.227272727272727,1.16048484848485,0.645608030025452,0.30386708856478,0.471612721166151,0.316965431748925,"Akt1/Fyn/Il4/Kras/Lyn/Map2k2/Mapk12/Ms4a2/Pik3ca/Pik3cd/Pik3r1/Pla2g4a/Raf1/Sos1/Vav3",15
"mmu04350","Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway - Mus musculus (house mouse)","24/1875","110/9574",0.218181818181818,1.11406545454545,0.593773235709162,0.311603474101915,0.481441403679986,0.323571175098717,"Acvr1c/Acvr2a/Bmp2/Emp3/Fst/Gdf6/Grem1/Id4/Lrrc32/Ncor1/Neo1/Ppp2ca/Rgmb/Rps6kb1/Rps6kb2/Smad1/Smad3/Smad5/Smurf1/Sp1/Tfr2/Tfrc/Tgfb2/Tgif1",24
"mmu04750","Organismal Systems","Sensory system","mmu04750","Inflammatory mediator regulation of TRP channels - Mus musculus (house mouse)","28/1875","130/9574",0.215384615384615,1.09978256410256,0.565269889613109,0.318734424057862,0.490250706062093,0.329491804902864,"Adcy3/Adcy6/Adcy7/Adcy9/Asic1/Bdkrb1/Calm3/Camk2g/Cyp2c23/Cyp2j9/Cyp4a14/Htr2a/Il1r1/Itpr2/Kng1/Kng2/Mapk12/Pik3ca/Pik3cd/Pik3r1/Pla2g4a/Plcb3/Plcb4/Ppp1ca/Prkcd/Prkce/Prkcg/Prkch",28
"mmu00534","Metabolism","Glycan biosynthesis and metabolism","mmu00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Mus musculus (house mouse)","6/1875","24/9574",0.25,1.27653333333333,0.669358726030317,0.324744190870577,0.497264542270571,0.334205722747445,"B3galt6/Extl2/Extl3/Hs3st3b1/Ndst3/Xylt1",6
"mmu00514","Metabolism","Glycan biosynthesis and metabolism","mmu00514","Other types of O-glycan biosynthesis - Mus musculus (house mouse)","10/1875","43/9574",0.232558139534884,1.18747286821705,0.608010280482779,0.327423196428236,0.499138472777266,0.335465169673841,"Galnt10/Galnt7/Galntl5/Gxylt1/Gxylt2/Pofut2/Poglut1/Pomt1/Pomt2/St6gal1",10
"mmu00562","Metabolism","Carbohydrate metabolism","mmu00562","Inositol phosphate metabolism - Mus musculus (house mouse)","16/1875","72/9574",0.222222222222222,1.1346962962963,0.56613746388212,0.329469931296131,0.500036223161828,0.33606853727924,"Inpp1/Inpp5e/Minpp1/Mtm1/Mtmr14/Mtmr7/Pi4k2b/Pik3ca/Pik3cd/Pip5k1a/Pip5k1c/Plcb3/Plcb4/Plcd3/Plce1/Tpi1",16
"mmu05030","Human Diseases","Substance dependence","mmu05030","Cocaine addiction - Mus musculus (house mouse)","11/1875","48/9574",0.229166666666667,1.17015555555556,0.583201952240951,0.333154160804827,0.503400339894519,0.338329521058461,"Creb3/Creb3l1/Creb3l2/Creb5/Gnai2/Gria2/Grin1/Grin2b/Rela/Slc18a1/Slc6a3",11
"mmu00190","Metabolism","Energy metabolism","mmu00190","Oxidative phosphorylation - Mus musculus (house mouse)","30/1875","141/9574",0.212765957446809,1.08641134751773,0.510108925383743,0.337003484394526,0.506983312049659,0.340737595024936,"Atp6v0a2/Atp6v0a4/Atp6v0b/Atp6v0c/Atp6v0d1/Atp6v0d2/Atp6v1e1/Atp6v1f/Atp6v1h/Cox11/Cox17/Cox4i1/Cox5a/Cox6b1/Cox6c/Cox7a2/Cox7b/Cycs/Cyct/Ndufa8/Ndufab1/Ndufb10/Ndufb6/Ndufb9/Ndufs2/Ndufs4/Ndufv2/Ndufv3/Uqcrc1/Uqcrfs1",30
"mmu03420","Genetic Information Processing","Replication and repair","mmu03420","Nucleotide excision repair - Mus musculus (house mouse)","13/1875","58/9574",0.224137931034483,1.14447816091954,0.544623642679664,0.342067155409151,0.510126236110168,0.342849917778508,"Ddb2/Ercc2/Ercc4/Ercc5/Ercc6/Ercc8/Mnat1/Polr2c/Polr2f/Polr2j/Rfc4/Rpa2/Xpa",13
"mmu04340","Environmental Information Processing","Signal transduction","mmu04340","Hedgehog signaling pathway - Mus musculus (house mouse)","13/1875","58/9574",0.224137931034483,1.14447816091954,0.544623642679664,0.342067155409151,0.510126236110168,0.342849917778508,"Bcl2/Boc/Cdon/Csnk1d/Csnk1g1/Cul3/Fbxw11/Gli3/Iqce/Mgrn1/Ptch1/Ptch2/Smurf1",13
"mmu04621","Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway - Mus musculus (house mouse)","45/1875","216/9574",0.208333333333333,1.06377777777778,0.467856043457177,0.346281065490427,0.514174915425179,0.345570988117582,"Antxr1/Atg16l1/Bcl2/Bcl2l1/Birc3/Card6/Casp12/Casp4/Ctsb/Dnm1l/Fadd/Gabarapl2/Gbp5/Gprc6a/Ifnar1/Ikbkb/Ikbkg/Il6/Irak4/Itpr2/Jak1/Map1lc3a/Map1lc3b/Map3k7/Mapk12/Mcu/Mfn1/Mfn2/Naip2/Nlrp12/Nlrp1a/Nlrp3/Plcb3/Plcb4/Prkcd/Rbck1/Rela/Sugt1/Tab2/Tab3/Tnfaip3/Traf6/Vdac2/Vdac3/Xiap",45
"mmu00100","Metabolism","Lipid metabolism","mmu00100","Steroid biosynthesis - Mus musculus (house mouse)","5/1875","20/9574",0.25,1.27653333333333,0.610910196268738,0.352200432658034,0.520710122421145,0.349963224828083,"Cyp51/Dhcr24/Lbr/Soat1/Sqle",5
"mmu04934","Human Diseases","Endocrine and metabolic disease","mmu04934","Cushing syndrome - Mus musculus (house mouse)","34/1875","162/9574",0.209876543209877,1.07165761316872,0.45392739317766,0.355299119592134,0.523036901373828,0.351527025934842,"Adcy3/Adcy6/Adcy7/Adcy9/Ash2l/Cacna1c/Cacna1g/Camk2g/Cdk2/Cdk4/Cdk6/Cdkn1a/Cdkn1b/Creb3/Creb3l1/Creb3l2/Creb5/Cyp11b1/E2f3/Gnai2/Itpr2/Kcnk3/Kmt2a/Kmt2d/Map2k2/Orai1/Pbx1/Pde8b/Plcb3/Plcb4/Rbbp5/Sp1/Star/Wnt3",34
"mmu04657","Organismal Systems","Immune system","mmu04657","IL-17 signaling pathway - Mus musculus (house mouse)","20/1875","93/9574",0.21505376344086,1.09809318996416,0.4690949575097,0.359155637785696,0.526454631455102,0.353824042622886,"Anapc5/Cxcl10/Fadd/Ikbkb/Ikbkg/Il17c/Il17f/Il17ra/Il25/Il4/Il6/Map3k7/Mapk12/Mapk6/Rela/Tab2/Tab3/Tnfaip3/Traf4/Traf6",20
"mmu03015","Genetic Information Processing","Translation","mmu03015","mRNA surveillance pathway - Mus musculus (house mouse)","22/1875","104/9574",0.211538461538462,1.08014358974359,0.405525321253816,0.38062678024694,0.551266122921451,0.370499557832738,"Casc3/Cpsf4/Cpsf6/Magoh/Nudt21/Nxf1/Nxt2/Pabpc4/Pabpc4l/Pelo/Ppp1ca/Ppp2ca/Ppp2r3c/Ppp2r5c/Ppp2r5e/Rngtt/Rnmt/Sap18b/Smg5/Sympk/Upf3a/Wdr33",22
"mmu04620","Organismal Systems","Immune system","mmu04620","Toll-like receptor signaling pathway - Mus musculus (house mouse)","22/1875","104/9574",0.211538461538462,1.08014358974359,0.405525321253816,0.38062678024694,0.551266122921451,0.370499557832738,"Akt1/Cxcl10/Fadd/Ifnar1/Ikbkb/Ikbkg/Il12b/Il6/Irak4/Jak1/Map2k2/Map3k7/Mapk12/Pik3ca/Pik3cd/Pik3r1/Rela/Tab2/Ticam2/Tirap/Tollip/Traf6",22
"mmu00260","Metabolism","Amino acid metabolism","mmu00260","Glycine, serine and threonine metabolism - Mus musculus (house mouse)","9/1875","40/9574",0.225,1.14888,0.465624997397697,0.380903997470507,0.551266122921451,0.370499557832738,"Aldh7a1/Amt/Bhmt/Dao/Gldc/Pipox/Psph/Srr/Tha1",9
"mmu05134","Human Diseases","Infectious disease: bacterial","mmu05134","Legionellosis - Mus musculus (house mouse)","13/1875","60/9574",0.216666666666667,1.10632888888889,0.407711379386322,0.391616584987883,0.561833006159936,0.377601437314795,"Arf1/Bcl2l13/Casp9/Clk4/Cycs/Cyct/Hspa8/Il12b/Il6/Naip2/Rela/Sar1b/Sec22b",13
"mmu00220","Metabolism","Amino acid metabolism","mmu00220","Arginine biosynthesis - Mus musculus (house mouse)","5/1875","21/9574",0.238095238095238,1.21574603174603,0.488416222713174,0.394929992875577,0.561833006159936,0.377601437314795,"Gls/Got1/Got2/Gpt/Nos3",5
"mmu03273",NA,NA,"mmu03273","Virion - Lassa virus and SFTS virus - Mus musculus (house mouse)","5/1875","21/9574",0.238095238095238,1.21574603174603,0.488416222713174,0.394929992875577,0.561833006159936,0.377601437314795,"Dag1/Lamp1/Myh10/Myh11/Tfrc",5
"mmu05152","Human Diseases","Infectious disease: bacterial","mmu05152","Tuberculosis - Mus musculus (house mouse)","37/1875","180/9574",0.205555555555556,1.04959407407407,0.331473082246161,0.399728504772821,0.561833006159936,0.377601437314795,"Akt1/Atp6v0a2/Atp6v0a4/Atp6v0b/Atp6v0c/Atp6v0d1/Atp6v0d2/Atp6v1h/Bad/Bcl2/Bid/Calm3/Camk2g/Casp9/Ciita/Coro1a/Cycs/Cyct/Fadd/Fcgr4/Hspa9/Ifngr2/Il10rb/Il12b/Il6/Irak4/Jak1/Lamp1/Mapk12/Nfya/Nfyc/Raf1/Rela/Rfxank/Tgfb2/Tirap/Traf6",37
"mmu04650","Organismal Systems","Immune system","mmu04650","Natural killer cell mediated cytotoxicity - Mus musculus (house mouse)","25/1875","120/9574",0.208333333333333,1.06377777777778,0.346944264751788,0.400229107831124,0.561833006159936,0.377601437314795,"Araf/Bid/Fcgr4/Fyn/Hcst/Ifnar1/Ifngr2/Itgal/Klrb1c/Kras/Lck/Map2k2/Nfatc1/Pak1/Pik3ca/Pik3cd/Pik3r1/Prkcg/Ptpn11/Raf1/Sh2d1a/Sh3bp2/Shc1/Sos1/Vav3",25
"mmu04550","Cellular Processes","Cellular community - eukaryotes","mmu04550","Signaling pathways regulating pluripotency of stem cells - Mus musculus (house mouse)","29/1875","140/9574",0.207142857142857,1.05769904761905,0.339384678560792,0.400522310057576,0.561833006159936,0.377601437314795,"Acvr1c/Acvr2a/Akt1/Fgf2/Hesx1/Hoxb1/Id4/Igf1r/Il6st/Jak1/Kat6a/Kras/Map2k2/Mapk12/Pax6/Pcgf6/Pik3ca/Pik3cd/Pik3r1/Pou5f1/Raf1/Rest/Setdb1/Smad1/Smad3/Smad5/Smarcad1/Stat3/Wnt3",29
"mmu00340","Metabolism","Amino acid metabolism","mmu00340","Histidine metabolism - Mus musculus (house mouse)","6/1875","26/9574",0.230769230769231,1.17833846153846,0.449348183424644,0.40130929011424,0.561833006159936,0.377601437314795,"Aldh1b1/Aldh2/Aldh7a1/Aldh9a1/Carns1/Hdc",6
"mmu00790","Metabolism","Metabolism of cofactors and vitamins","mmu00790","Folate biosynthesis - Mus musculus (house mouse)","6/1875","26/9574",0.230769230769231,1.17833846153846,0.449348183424644,0.40130929011424,0.561833006159936,0.377601437314795,"Akr1b10/Akr1b8/Dhfr/Mocs2/Qdpr/Tph1",6
"mmu05219","Human Diseases","Cancer: specific types","mmu05219","Bladder cancer - Mus musculus (house mouse)","9/1875","41/9574",0.219512195121951,1.12085853658537,0.382703090018285,0.411447098513367,0.573684369065386,0.385566600660794,"Araf/Cdk4/Cdkn1a/Dapk2/E2f3/Kras/Map2k2/Raf1/Trp53",9
"mmu00512","Metabolism","Glycan biosynthesis and metabolism","mmu00512","Mucin type O-glycan biosynthesis - Mus musculus (house mouse)","7/1875","32/9574",0.21875,1.11696666666667,0.327058094558916,0.440816838523386,0.601775098965312,0.40444605393096,"Galnt10/Galnt7/Galntl5/Gcnt1/St3gal1/St3gal2/St6galnac2",7
"mmu00630","Metabolism","Carbohydrate metabolism","mmu00630","Glyoxylate and dicarboxylate metabolism - Mus musculus (house mouse)","7/1875","32/9574",0.21875,1.11696666666667,0.327058094558916,0.440816838523386,0.601775098965312,0.40444605393096,"Acat3/Afmid/Amt/Cs/Gldc/Hoga1/Mdh1",7
"mmu00982","Metabolism","Xenobiotics biodegradation and metabolism","mmu00982","Drug metabolism - cytochrome P450 - Mus musculus (house mouse)","15/1875","72/9574",0.208333333333333,1.06377777777778,0.268062228553951,0.44100272587718,0.601775098965312,0.40444605393096,"Aox1/Aox3/Aox4/Fmo2/Fmo4/Fmo5/Fmo6/Gsta3/Gsto2/Gstt2/Gstt3/Gstt4/Mgst2/Mgst3/Ugt2b37",15
"mmu05321","Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease - Mus musculus (house mouse)","13/1875","62/9574",0.209677419354839,1.07064086021505,0.275374301628543,0.44170200430742,0.601775098965312,0.40444605393096,"Gata3/Ifngr2/Il12b/Il17f/Il18r1/Il18rap/Il4/Il6/Nfatc1/Rela/Smad3/Stat3/Tgfb2",13
"mmu03440","Genetic Information Processing","Replication and repair","mmu03440","Homologous recombination - Mus musculus (house mouse)","9/1875","42/9574",0.214285714285714,1.09417142857143,0.301827837889785,0.441966704041597,0.601775098965312,0.40444605393096,"Abraxas1/Brca1/Brca2/Palb2/Rad51c/Rpa2/Ssbp1/Topbp1/Uimc1",9
"mmu03410","Genetic Information Processing","Replication and repair","mmu03410","Base excision repair - Mus musculus (house mouse)","10/1875","47/9574",0.212765957446809,1.08641134751773,0.293054996050547,0.442120480872474,0.601775098965312,0.40444605393096,"Mpg/Parg/Parp3/Pnkp/Polb/Poll/Rfc4/Tdg/Tdp1/Ung",10
"mmu04658","Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation - Mus musculus (house mouse)","18/1875","88/9574",0.204545454545455,1.04443636363636,0.206654941093226,0.460746887069285,0.624648941757964,0.41981929797451,"Cd3g/Cd4/Gata3/Ifngr2/Ikbkb/Ikbkg/Il12b/Il4/Jag2/Jak1/Lck/Maml3/Mapk12/Nfatc1/Nfkbie/Rela/Runx3/Stat5a",18
"mmu00480","Metabolism","Metabolism of other amino acids","mmu00480","Glutathione metabolism - Mus musculus (house mouse)","15/1875","73/9574",0.205479452054795,1.04920547945205,0.208256106444752,0.464201116493358,0.626854263611109,0.421301469175488,"Gclm/Ggt7/Gsta3/Gsto2/Gstt2/Gstt3/Gstt4/Idh1/Mgst2/Mgst3/Nat8f1/Nat8f3/Prdx6b/Rrm1/Sms",15
"mmu04672","Organismal Systems","Immune system","mmu04672","Intestinal immune network for IgA production - Mus musculus (house mouse)","9/1875","43/9574",0.209302325581395,1.06872558139535,0.222890172951047,0.472287044292192,0.6352723772244,0.426959185552075,"Ccr9/Icos/Icosl/Il15ra/Il4/Il6/Tnfrsf13b/Tnfrsf17/Tnfsf13b",9
