GeneNames,value1,value2,log2(Fold_change),log2(Fold_change) normalized,p-value,q-value(Benjamini et al. 1995),q-value(Storey et al. 2003),Signature(p-value < 0.001)
Gm44843,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18806,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr1493-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr1285,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr1319-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gdf1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44691,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr1492-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44801,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr1498-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm7394,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr200-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44910,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44821,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr470,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44844,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr1468-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44788,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45066,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm38941,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44892,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
4930435N07Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44531,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm17992,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44891,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm38843,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18463,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45100,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44772,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18467,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45074,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44554,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44655,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr1473-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm44543,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm16475,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm35521,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8268,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm19094,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm39204,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm7997,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm31105,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm32710,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8077,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45417,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
1700047O18Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18204,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr565-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45492,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm36356,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm31812,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm31597,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm32389,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45346,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm34533,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45597,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm4972,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45473,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45405,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45393,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45527,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm48810,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45517,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm7562,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Saa-ps,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
3110080E11Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18641,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45590,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm34099,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45364,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr494,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm31479,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45474,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45670,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm31941,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45630,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr489-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45556,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm31545,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45246,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45523,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45521,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45448,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45608,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm29735,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45548,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
1700008N11Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45660,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm3690,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45366,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45308,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm36231,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8342,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45472,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr674-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm9712,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45470,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Nxpe1-ps,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8913,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45514,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45626,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm17997,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm7836,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45912,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Hspd1-ps2,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm34597,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm6376,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8679,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8575,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45483,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45500,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm36670,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm34030,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45469,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45277,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm21123,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45674,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45299,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm19096,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm4270,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45445,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8667,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Pvrig,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm34368,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Trim61,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18639,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45280,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45265,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45359,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45418,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45425,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45285,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm33940,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45667,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8734,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm33096,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45558,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45255,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45461,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
1700018G05Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm7499,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45438,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm35392,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18907,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Hmgb1-rs17,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45479,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm5339,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18854,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
1700011L03Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm34779,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18124,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18227,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45415,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45460,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45446,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm39232,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm30085,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm35315,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm39132,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm34474,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45602,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45297,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45384,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45504,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18780,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45447,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45728,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr471,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm2033,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45594,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45636,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45426,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45522,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm6850,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Stambp-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45515,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm5130,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45604,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45886,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr663,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm34066,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45592,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45640,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45847,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
4930483O08Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm10683,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm35713,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45654,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8556,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45589,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45658,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm7965,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm36431,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm40193,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr730,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45655,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45341,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45386,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
E330011O21Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45502,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm17841,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr581-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45627,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45278,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45391,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45645,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45692,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm39288,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45360,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm33045,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45613,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm19855,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45800,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45618,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm17737,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
4930458B22Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Vmn2r-ps50,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Eid3,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45714,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm5338,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm39158,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45276,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45312,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45456,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45449,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr567-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45507,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18706,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18850,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr490,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm6842,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45271,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm28756,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm3774,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr540-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm9655,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm31409,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm6458,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
6330420H09Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm6012,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18638,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45693,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm28710.1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm7380,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr546-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45525,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45245,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45498,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
7420700N18Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45551,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45671,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45673,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm9604,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm20948,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm20039,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45315,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45808,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45539,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45268,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45392,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45889,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45247,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm6009,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Exosc6,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45262,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45610,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm32975,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Brd3os,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45669,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45288,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45402,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45550,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr601,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45395,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
5430430B14Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45371,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm32786,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45355,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45575,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45635,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45274,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45883,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45612,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Zscan4-ps3,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm17995,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45279,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm17989,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45397,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm19196,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm19683,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm19140,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45530,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45596,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45538,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm36849,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45520,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18640,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
4930465I24Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18414,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45651,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45650,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45659,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45459,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
9430099M06Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45437,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm33501,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45680,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45403,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18123,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45490,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr560,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm29817,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
1190028D05Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm5361,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm33968,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm20751,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45237,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm8748,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45441,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45475,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45505,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm7210,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm20586,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm35625,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm34838,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45546,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
AC161520.1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm30931,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm6303,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
4930543N07Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45541,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
AC034099.1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr673-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm4224,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45434,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45484,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
A230085B16Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45433,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm3836,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45322,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
1700020G03Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm29682,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18851,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
1700014L14Rik,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm5907,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr528-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45337,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm31045,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm18320,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45294,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45327,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm2875,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Olfr563-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45305,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45632,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45241,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm19164,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm19201,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45382,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm17911,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45623,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45309,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm36243,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45682,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm39115,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45326,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45544,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Zscan4a,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45344,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Gm45261,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
Zscan4-ps1,3,3,0,0.036749655,0.975112109,1,0.975238996,FALSE
